Location Properties,,,,,,,,,,,,,,,,,,,
Location Name = Mesocosms,,,,,,,,,,,,,,,,,,,
Location ID = 606f0dad-3dff-4cd6-a685-a31ed18a3297,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Report Properties,,,,,,,,,,,,,,,,,,,
Start Time = 2022-06-14 15:59:59,,,,,,,,,,,,,,,,,,,
Duration = 23:30:00,,,,,,,,,,,,,,,,,,,
Readings = 95,,,,,,,,,,,,,,,,,,,
Time Offset = -04:00:00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Instrument Properties,,,,,,,,,,,,,,,,,,,
Device Model = Aqua TROLL 600,,,,,,,,,,,,,,,,,,,
Device SN = 461051,,,,,,,,,,,,,,,,,,,
Device Firmware = 2.29,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Log Properties,,,,,,,,,,,,,,,,,,,
Log Name = Mesocosms 20220614,,,,,,,,,,,,,,,,,,,
Log Type = Linear Average,,,,,,,,,,,,,,,,,,,
Log File Number = 7,,,,,,,,,,,,,,,,,,,
Log ID = ac12ecd1-45aa-4ea7-8a65-2849f3608ea4,,,,,,,,,,,,,,,,,,,
Interval = 00:15:00,,,,,,,,,,,,,,,,,,,
Averaging Interval = 00:00:10,,,,,,,,,,,,,,,,,,,
Sample Size = 6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Date Time,Actual Conductivity (µS/cm) (577714),Specific Conductivity (µS/cm) (577714),Salinity (PSU) (577714),Resistivity (Ω⋅cm) (577714),Density (g/cm³) (577714),Total Dissolved Solids (ppt) (577714),Chlorophyll-a Fluorescence (RFU) (811084),RDO Concentration (mg/L) (587454),RDO Saturation (%Sat) (587454),Oxygen Partial Pressure (Torr) (587454),pH (pH) (778783),pH mV (mV) (778783),ORP (mV) (778783),Temperature (°C) (461051),External Voltage (V) (461051),Battery Capacity (%) (461051),Barometric Pressure (mm Hg) (461051),Pressure (psi) (460060),Depth (m) (460060)
6/14/22 15:59,48116.04,51695.69,34.40464,20.78311,1.023941,33.6022,0.007039639,7.862441,108.8537,167.2832,7.972054,-65.29569,185.1346,21.37461,0.006,92,758.3613,0.672815,0.4681865
6/14/22 16:14,48155.64,51701.45,34.41045,20.766,1.023936,33.60594,0.005248572,7.914711,109.6492,168.4964,7.977001,-65.58657,183.5109,21.4093,0,92,758.3613,0.6715031,0.4675577
6/14/22 16:29,48107.94,51695.54,34.40418,20.78659,1.023942,33.6021,0.004677752,7.935708,109.8518,168.8193,7.982083,-65.8679,180.7016,21.36657,0,92,758.3613,0.6704429,0.4673322
6/14/22 16:44,48057.91,51827.89,34.49531,20.80823,1.02406,33.68814,0.004282724,7.921449,109.3685,168.1227,7.986156,-66.06181,178.222,21.1916,0,92,758.3613,0.6712246,0.4670188
6/14/22 16:59,48162,51783.79,34.46885,20.76326,1.023999,33.65946,0.004213192,7.949008,110.0215,169.0876,7.987457,-66.1691,177.5298,21.33819,0,92,758.3613,0.6735611,0.468683
6/14/22 17:14,48110.55,51737.4,34.43383,20.78547,1.023975,33.62931,0.004989538,7.977999,110.3834,169.646,7.993336,-66.50369,175.3165,21.32978,0,92,758.3613,0.67396,0.4692394
6/14/22 17:29,48073.52,51746.47,34.43858,20.80148,1.023991,33.63521,0.005809726,7.958189,110.0215,169.1021,7.994324,-66.54978,174.5162,21.28377,0,92,758.3613,0.6708148,0.467319
6/14/22 17:44,47972.77,51741.92,34.43086,20.84516,1.024012,33.63225,0.005651399,7.941969,109.5995,168.4793,7.99132,-66.35587,173.739,21.18611,0,92,758.3613,0.6692467,0.4664921
6/14/22 17:59,47928.33,51747.91,34.43307,20.86449,1.024027,33.63614,0.005624013,7.949621,109.6066,168.5035,7.99263,-66.41944,173.9821,21.13553,0,92,758.3613,0.6710513,0.4669255
6/14/22 18:14,47814.98,51763.34,34.43876,20.91395,1.024067,33.64617,0.006785978,7.912437,108.8439,167.3645,7.992584,-66.38766,173.6174,21.00643,0,92,758.3613,0.6713861,0.4669212
6/14/22 18:29,47629.89,51803.63,34.45848,20.99522,1.024143,33.67236,0.008685882,7.90773,108.3507,166.6638,7.997618,-66.62448,173.4171,20.78175,0,92,758.3613,0.6722638,0.4674582
6/14/22 18:44,47505.16,51836.01,34.47529,21.05035,1.024197,33.69341,0.009310238,7.838134,107.1043,164.7858,7.992531,-66.29864,172.9959,20.6257,0,92,758.3613,0.6708453,0.4667076
6/14/22 18:59,47433.78,51856.95,34.48654,21.08203,1.02423,33.70702,0.009046522,7.772515,106.0384,163.1684,7.997836,-66.58077,172.3339,20.53426,0,92,758.3613,0.6728856,0.4680932
6/14/22 19:14,47274.42,51840.14,34.46697,21.15309,1.024254,33.69609,0.008090011,7.696284,104.7087,161.1576,7.98593,-65.86869,173.1493,20.38885,0,92,758.3613,0.6748216,0.4698989
6/14/22 19:29,47226.24,51871.81,34.48677,21.17467,1.02429,33.71667,0.009939904,7.630417,103.6777,159.5893,7.983853,-65.7328,173.6301,20.31107,0,92,758.3613,0.6736091,0.4688438
6/14/22 19:44,47130.17,51851.84,34.46801,21.21783,1.024297,33.7037,0.00732645,7.592234,102.9994,158.5638,7.982907,-65.66127,174.2706,20.23241,0,92,758.3613,0.673928,0.4690598
6/14/22 19:59,47065.49,51889.43,34.49105,21.24699,1.024341,33.72813,0.01908814,7.522403,101.88,156.8638,7.977553,-65.33384,172.1853,20.13268,0,92,758.3613,0.6711871,0.4666193
6/14/22 20:14,46981.16,51898.3,34.49297,21.28513,1.024366,33.7339,0.008490734,7.48102,101.148,155.758,7.981559,-65.54127,172.4984,20.03949,0,92,758.3613,0.6714087,0.4677933
6/14/22 20:29,46903.45,51914.06,34.49998,21.3204,1.024396,33.74414,0.007906822,7.483333,101.0116,155.5691,7.978853,-65.36643,172.7003,19.94674,0,92,758.3613,0.6721585,0.4675428
6/14/22 20:44,46829.91,51917.71,34.49872,21.35388,1.024416,33.74651,0.006261099,7.42813,100.1231,154.2182,7.972792,-65.00404,172.7988,19.86924,0,92,758.3613,0.6728799,0.4677481
6/14/22 20:59,46726.04,51938.44,34.50774,21.40134,1.024455,33.75998,0.0073042,7.37797,99.22669,152.8648,7.966474,-64.617,172.372,19.7457,0,92,758.3613,0.6700954,0.467095
